w,k,Output,Index,Symbol
ýĀþÿÿÿ,ÿ,7791,8867,ýĀþÿÿÿÿ
ÿþÿü,þ,890,8868,ÿþÿüþ
þþüþ,ü,3886,8869,þþüþü
üø,Ü,1664,8870,üøÜ
Ü,ū,220,8871,Üū
ū,ĉ,363,8872,ūĉ
ĉü,´,2856,8873,ĉü´
´,Ó,180,8874,´Ó
Ó,Ļ,211,8875,ÓĻ
Ļ,ù,315,8876,Ļù
ùą,ÿ,1049,8877,ùąÿ
ÿþĀþ,ę,974,8878,ÿþĀþę
ę,Č,281,8879,ęČ
Čý,ÿ,5512,8880,Čýÿ
ÿĀýĀ,ÿ,4988,8881,ÿĀýĀÿ
ÿÿÿþÿÿÿ,Ā,1542,8882,ÿÿÿþÿÿÿĀ
ĀüĄ,û,4653,8883,ĀüĄû
ûāü,Á,1822,8884,ûāüÁ
Á,ø,193,8885,Áø
ø,Ŋ,248,8886,øŊ
Ŋ,ÿ,330,8887,Ŋÿ
ÿăą,Ą,8412,8888,ÿăąĄ
ĄăĄĂ,þ,6969,8889,ĄăĄĂþ
þþĀÿ,ý,973,8890,þþĀÿý
ýā,?,846,8891,ýā?
?,â,63,8892,?â
â,Ŧ,226,8893,âŦ
Ŧ,ĸ,358,8894,Ŧĸ
ĸĥ,,8673,8895,ĸĥ
,,140,8896,
,ÿ,140,8897,ÿ
ÿþā,ý,887,8898,ÿþāý
ýÿÿÿÿÿÿ,Ā,6662,8899,ýÿÿÿÿÿÿĀ
ĀþĀ,ĕ,528,8900,ĀþĀĕ
ĕ,ƶ,277,8901,ĕƶ
ƶ,ĉ,438,8902,ƶĉ
ĉ,Í,265,8903,ĉÍ
Í,¶,205,8904,Í¶
¶,¨,182,8905,¶¨
¨,ƪ,168,8906,¨ƪ
ƪ,Ō,426,8907,ƪŌ
Ō,õ,332,8908,Ōõ
õý,ø,5746,8909,õýø
øú,ü,828,8910,øúü
üô,£,3973,8911,üô£
£,ņ,163,8912,£ņ
ņ,Ě,326,8913,ņĚ
Ěÿ,Ā,7622,8914,ĚÿĀ
Āþÿÿþ,ÿ,696,8915,Āþÿÿþÿ
ÿÿÿĀþÿ,þ,636,8916,ÿÿÿĀþÿþ
þĀ,ā,525,8917,þĀā
āüā,¿,7973,8918,āüā¿
¿,ā,191,8919,¿ā
ā,Ł,257,8920,āŁ
Łÿ,Ă,8411,8921,ŁÿĂ
ĂĂą,ă,8804,8922,ĂĂąă
ăăā,ă,6052,8923,ăăāă
ăĂ,ü,820,8924,ăĂü
üāü,ā,3441,8925,üāüā
āÿ,Ï,620,8926,āÿÏ
Ï,E,207,8927,ÏE
E,Ĉ,69,8928,EĈ
Ĉ,ŉ,264,8929,Ĉŉ
ŉ,Ā,329,8930,ŉĀ
Āýþ,Ą,1161,8931,ĀýþĄ
Ąÿ,û,1482,8932,Ąÿû
ûÿĀ,ý,3977,8933,ûÿĀý
ýĄ,è,2686,8934,ýĄè
è,³,232,8935,è³
³,ŉ,179,8936,³ŉ
ŉ,ƫ,329,8937,ŉƫ
ƫú,ü,6672,8938,ƫúü
üü,ø,1232,8939,üüø
øĀ,÷,1310,8940,øĀ÷
÷üú,¥,8433,8941,÷üú¥
¥,ŀ,165,8942,¥ŀ
ŀ,ė,320,8943,ŀė
ė,Ā,279,8944,ėĀ
Āþ,ā,526,8945,Āþā
āþþā,þ,7281,8946,āþþāþ
þÿÿÿÿþĀ,þ,6445,8947,þÿÿÿÿþĀþ
þÿĀþÿÿ,þ,2313,8948,þÿĀþÿÿþ
þÿÿþÿ,ā,797,8949,þÿÿþÿā
āû,Î,1346,8950,āûÎ
Î,Ê,206,8951,ÎÊ
Ê,Ĕ,202,8952,ÊĔ
Ĕ,Ĝ,276,8953,ĔĜ
Ĝ,Ē,284,8954,ĜĒ
Ē,Ć,274,8955,ĒĆ
ĆĂý,ü,3109,8956,ĆĂýü
üĄ,ď,1823,8957,üĄď
ď,Ċ,271,8958,ďĊ
Ċ,ć,266,8959,Ċć
ćĀ,ý,1725,8960,ćĀý
ýþü,ý,5893,8961,ýþüý
ýþþ,ÿ,3998,8962,ýþþÿ
ÿþÿþý,ü,4730,8963,ÿþÿþýü
üüý,ÿ,2532,8964,üüýÿ
ÿüĀ,Ą,2445,8965,ÿüĀĄ
Ąāă,þ,4314,8966,Ąāăþ
þûĀ,Ā,6926,8967,þûĀĀ
ĀÿþĀ,ā,682,8968,ĀÿþĀā
āýû,ý,6119,8969,āýûý
ýö,ë,976,8970,ýöë
ë,â,235,8971,ëâ
â,å,226,8972,âå
å,ù,229,8973,åù
ù,Ē,249,8974,ùĒ
Ē,Ę,274,8975,ĒĘ
Ę,ģ,280,8976,Ęģ
ģą,Ā,7407,8977,ģąĀ
Āü,ý,1652,8978,Āüý
ýþþÿ,ÿ,8962,8979,ýþþÿÿ
ÿþþþ,þ,2692,8980,ÿþþþþ
þýþ,ÿ,3204,8981,þýþÿ
ÿĀÿý,Ā,3884,8982,ÿĀÿýĀ
ĀĀþü,ý,6973,8983,ĀĀþüý
ýÿû,þ,1413,8984,ýÿûþ
þüÿ,Ô,1380,8985,þüÿÔ
Ô,ř,212,8986,Ôř
ř,ě,345,8987,řě
ě,ü,283,8988,ěü
ü, ,252,8989,ü 
 ,ñ,160,8990, ñ
ñ,ĳ,241,8991,ñĳ
ĳ,û,307,8992,ĳû
ûĄü,ÿ,5209,8993,ûĄüÿ
ÿĀÿ,ě,552,8994,ÿĀÿě
ě,Ĉ,283,8995,ěĈ
Ĉü,ā,6112,8996,Ĉüā
āÿþÿ,ÿ,847,8997,āÿþÿÿ
ÿÿÿÿÿÿÿÿ,ý,519,8998,ÿÿÿÿÿÿÿÿý
ýĂý,Ā,845,8999,ýĂýĀ
Āÿ,Æ,529,9000,ĀÿÆ
Æ,ê,198,9001,Æê
ê,Ő,234,9002,êŐ
Ő,ÿ,336,9003,Őÿ
ÿĄ,ą,4038,9004,ÿĄą
ąăĄĄ,Ă,8413,9005,ąăĄĄĂ
Ăþÿþÿ,Ā,7931,9006,ĂþÿþÿĀ
Āý,:,653,9007,Āý:
:,ë,58,9008,:ë
ë,Ũ,235,9009,ëŨ
Ũ,Ķ,360,9010,ŨĶ
Ķ,Ğ,310,9011,ĶĞ
Ğ,,286,9012,Ğ
,,143,9013,
,ú,146,9014,ú
úÿÿ,ÿ,3929,9015,úÿÿÿ
ÿĀþÿÿÿ,ÿ,7360,9016,ÿĀþÿÿÿÿ
ÿÿāþ,Ĕ,3909,9017,ÿÿāþĔ
Ĕ,Ƶ,276,9018,ĔƵ
Ƶ,Ď,437,9019,ƵĎ
Ď,Ê,270,9020,ĎÊ
Ê,¸,202,9021,Ê¸
¸,¦,184,9022,¸¦
¦,ƭ,166,9023,¦ƭ
ƭ,ň,429,9024,ƭň
ň,õ,328,9025,ňõ
õý,ù,5746,9026,õýù
ùû,ý,1250,9027,ùûý
ý,ì,253,9028,ýì
ì,©,236,9029,ì©
©,ŋ,169,9030,©ŋ
ŋ,ĕ,331,9031,ŋĕ
ĕ,þ,277,9032,ĕþ
þĀþ,ā,691,9033,þĀþā
āþþÿ,ÿ,5126,9034,āþþÿÿ
ÿÿþÿÿĀ,Ā,3408,9035,ÿÿþÿÿĀĀ
Āþā,û,8945,9036,Āþāû
ûè,¸,4871,9037,ûè¸
¸,ş,184,9038,¸ş
şă,ā,4246,9039,şăā
āĂ,ą,989,9040,āĂą
ąĂă,Ă,6284,9041,ąĂăĂ
Ăăā,ā,5581,9042,Ăăāā
āÿĀþ,þ,8711,9043,āÿĀþþ
þÿ,¶,523,9044,þÿ¶
¶,V,182,9045,¶V
V,Č,86,9046,VČ
Č,ń,268,9047,Čń
ń,Č,324,9048,ńČ
Č,ù,268,9049,Čù
ùāú,ć,2504,9050,ùāúć
ćý,ÿ,3031,9051,ćýÿ
ÿą,Ù,1349,9052,ÿąÙ
Ù,¾,217,9053,Ù¾
¾,Ĺ,190,9054,¾Ĺ
Ĺ,ƭ,313,9055,Ĺƭ
ƭ,Č,429,9056,ƭČ
Čû,û,6795,9057,Čûû
ûø,ü,3749,9058,ûøü
üÿ,ù,703,9059,üÿù
ùā,Ú,1345,9060,ùāÚ
Ú,Ã,218,9061,ÚÃ
Ã,Œ,195,9062,ÃŒ
Œ,Ą,338,9063,ŒĄ
Ąýý,ą,4178,9064,Ąýýą
ąö,Ą,6693,9065,ąöĄ
Ąÿÿ,ÿ,2815,9066,Ąÿÿÿ
ÿþÿÿÿÿÿĀ,þ,4575,9067,ÿþÿÿÿÿÿĀþ
þÿÿÿÿĀ,þ,737,9068,þÿÿÿÿĀþ
þþÿ,ù,633,9069,þþÿù
ù,È,249,9070,ùÈ
È,ê,200,9071,Èê
ê,Ė,234,9072,êĖ
ĖĜ,Ă,8737,9073,ĖĜĂ
Ăÿý,ý,2556,9074,Ăÿýý
ý,ĉ,253,9075,ýĉ
ĉď,č,5595,9076,ĉďč
č,ă,269,9077,čă
ăý,þ,1521,9078,ăýþ
þþþý,þ,2838,9079,þþþýþ
þýýÿ,ÿ,2326,9080,þýýÿÿ
ÿþÿþý,û,4730,9081,ÿþÿþýû
ûûý,ü,1944,9082,ûûýü
üüûÿ,Ă,2635,9083,üüûÿĂ
Ăą,ą,4687,9084,Ăąą
ąą,þ,1115,9085,ąąþ
þþÿĀ,ý,676,9086,þþÿĀý
ýýĂ,Ă,1968,9087,ýýĂĂ
Ăú,ÿ,3218,9088,Ăúÿ
ÿÿþ,ø,522,9089,ÿÿþø
ø,ì,248,9090,øì
ì,ß,236,9091,ìß
ß,ç,223,9092,ßç
ç,ú,231,9093,çú
ú,ĥ,250,9094,úĥ
ĥ,Ģ,293,9095,ĥĢ
Ģ,ą,290,9096,Ģą
ąý,þ,2454,9097,ąýþ
þÿÿ,ü,534,9098,þÿÿü
üÿý,þ,8866,9099,üÿýþ
þþþý,ÿ,2838,9100,þþþýÿ
ÿÿĀýĀ,Ā,8589,9101,ÿÿĀýĀĀ
Āþý,ý,1336,9102,Āþýý
ýýû,Ā,2533,9103,ýýûĀ
Āþ,û,526,9104,Āþû
û,Ý,251,9105,ûÝ
Ý,Ĵ,221,9106,ÝĴ
Ĵ,Ķ,308,9107,ĴĶ
Ķ,÷,310,9108,Ķ÷
÷,,247,9109,÷
,č,151,9110,č
č,ħ,269,9111,čħ
ħ,þ,295,9112,ħþ
þĀýĀ,ÿ,3486,9113,þĀýĀÿ
ÿĀ,Ĝ,538,9114,ÿĀĜ
Ĝ,Ą,284,9115,ĜĄ
Ąþ,Ă,1198,9116,ĄþĂ
ĂûĀ,Ā,1969,9117,ĂûĀĀ
Āÿÿÿÿÿÿÿÿ,þ,673,9118,Āÿÿÿÿÿÿÿÿþ
þÿÿÿĀ,Í,650,9119,þÿÿÿĀÍ
Í,Ý,205,9120,ÍÝ
Ý,ŕ,221,9121,Ýŕ
ŕ,Ā,341,9122,ŕĀ
Āăą,ă,5840,9123,Āăąă
ăĄ,ą,1240,9124,ăĄą
ąāÿ,þ,5073,9125,ąāÿþ
þþāÿ,ý,1512,9126,þþāÿý
ý,A,253,9127,ýA
A,à,65,9128,Aà
à,ť,224,9129,àť
ť,ĺ,357,9130,ťĺ
ĺ,ġ,314,9131,ĺġ
ġ,,289,9132,ġ
,,152,9133,
,þ,133,9134,þ
þÿā,ý,1272,9135,þÿāý
ýĀþÿÿÿÿ,Ā,8867,9136,ýĀþÿÿÿÿĀ
Āÿÿ,ĝ,539,9137,Āÿÿĝ
ĝ,Ʋ,285,9138,ĝƲ
Ʋ,ą,434,9139,Ʋą
ą,Ë,261,9140,ąË
Ë,µ,203,9141,Ëµ
µ,ª,181,9142,µª
ª,Ƹ,170,9143,ªƸ
Ƹ,Ľ,440,9144,ƸĽ
Ľ,÷,317,9145,Ľ÷
÷û,ù,8825,9146,÷ûù
ùúþ,ä,6093,9147,ùúþä
ä,¶,228,9148,ä¶
¶,ō,182,9149,¶ō
ō,Ď,333,9150,ōĎ
Ďÿ,Ā,1782,9151,ĎÿĀ
Āþÿþÿ,ÿ,7072,9152,Āþÿþÿÿ
ÿÿÿÿÿþÿ,ā,562,9153,ÿÿÿÿÿþÿā
āüă,ý,2802,9154,āüăý
ýü,°,702,9155,ýü°
°,Į,176,9156,°Į
Į,ħ,302,9157,Įħ
ħ,Ā,295,9158,ħĀ
ĀĂ,ă,1178,9159,ĀĂă
ăă,ă,3269,9160,ăăă
ăĂ,Ă,820,9161,ăĂĂ
ĂĂĂĀ,ÿ,8378,9162,ĂĂĂĀÿ
ÿþĀþÿ,¾,3410,9163,ÿþĀþÿ¾
¾,f,190,9164,¾f
f,ã,102,9165,fã
ã,ķ,227,9166,ãķ
ķ,Ģ,311,9167,ķĢ
Ģ,Ā,290,9168,ĢĀ
ĀČ,ô,2187,9169,ĀČô
ô,ÿ,244,9170,ôÿ
ÿô,È,6162,9171,ÿôÈ
È,à,200,9172,Èà
à,Ő,224,9173,àŐ
Ő,ƕ,336,9174,Őƕ
ƕ,Ď,405,9175,ƕĎ
Ď,ø,270,9176,Ďø
øþüý,þ,1751,9177,øþüýþ
þ,ö,254,9178,þö
öü,þ,8467,9179,öüþ
þ,´,254,9180,þ´
´,đ,180,9181,´đ
đ,Ĵ,273,9182,đĴ
Ĵ,Ā,308,9183,ĴĀ
Āýþ,ā,1161,9184,Āýþā
āú,ă,1848,9185,āúă
ăþÿ,ÿ,7749,9186,ăþÿÿ
ÿÿÿÿÿþÿÿÿ,ÿ,1640,9187,ÿÿÿÿÿþÿÿÿÿ
ÿÿĀĀÿ,þ,1019,9188,ÿÿĀĀÿþ
þü,ì,1199,9189,þüì
ì,½,236,9190,ì½
½,ā,189,9191,½ā
āī,č,1455,9192,āīč
čÿ,þ,3518,9193,čÿþ
þĀ,Ĉ,525,9194,þĀĈ
ĈĒ,č,7272,9195,ĈĒč
čă,ú,9077,9196,čăú
úý,ā,1385,9197,úýā
āû,ý,1346,9198,āûý
ýüýý,ÿ,3356,9199,ýüýýÿ
ÿþÿýþ,ý,7830,9200,ÿþÿýþý
ýýý,ý,1248,9201,ýýýý
ýúý,ý,1945,9202,ýúýý
ýā,û,846,9203,ýāû
ûûý,ý,1944,9204,ûûýý
ýĆ,Ď,3641,9205,ýĆĎ
Ď,ą,270,9206,Ďą
ąĀÿ,ā,4222,9207,ąĀÿā
āû,ü,1346,9208,āûü
üþă,ü,3073,9209,üþăü
üĂþ,ý,2242,9210,üĂþý
ýýÿ,ý,1296,9211,ýýÿý
ýú,Ö,744,9212,ýúÖ
Ö,Ù,214,9213,ÖÙ
ÙĆ,ı,7416,9214,ÙĆı
ı,Ė,305,9215,ıĖ
Ėý,þ,8190,9216,Ėýþ
þÿýþ,ý,2905,9217,þÿýþý
ýþþ,ý,3998,9218,ýþþý
ýýÿ,ÿ,1296,9219,ýýÿÿ
ÿÿþĀĀ,þ,7376,9220,ÿÿþĀĀþ
þýþ,ü,3204,9221,þýþü
üþý,þ,1851,9222,üþýþ
þû,é,1591,9223,þûé
é,Č,233,9224,éČ
Č,Ő,268,9225,ČŐ
Ő,ñ,336,9226,Őñ
ñ,,241,9227,ñ
,Ģ,151,9228,Ģ
Ģ,ę,290,9229,Ģę
ęÿ,ÿ,6633,9230,ęÿÿ
ÿÿĀý,ă,2486,9231,ÿÿĀýă
ă,Ě,259,9232,ăĚ
Ě,ă,282,9233,Ěă
ăĀā,û,1974,9234,ăĀāû
ûāþ,ÿ,5634,9235,ûāþÿ
ÿÿÿÿÿĀþþ,ÿ,6584,9236,ÿÿÿÿÿĀþþÿ
ÿÿĀĀ,Ā,664,9237,ÿÿĀĀĀ
Ā,Ñ,256,9238,ĀÑ
Ñ,Ó,209,9239,ÑÓ
Ó,Ś,211,9240,ÓŚ
Ś,Ā,346,9241,ŚĀ
ĀĂ,Ć,1178,9242,ĀĂĆ
ĆăĄ,ą,6193,9243,ĆăĄą
ąāÿ,ý,5073,9244,ąāÿý
ýāÿ,þ,1400,9245,ýāÿþ
þÿ,M,523,9246,þÿM
M,Ì,77,9247,MÌ
Ì,Ŧ,204,9248,ÌŦ
Ŧ,Ļ,358,9249,ŦĻ
Ļ,ħ,315,9250,Ļħ
ħ,¬,295,9251,ħ¬
¬,p,172,9252,¬p
p,Ā,112,9253,pĀ
Āýÿÿÿ,ÿ,8556,9254,Āýÿÿÿÿ
ÿÿÿÿÿĀÿ,Ā,1639,9255,ÿÿÿÿÿĀÿĀ
Ā,ī,256,9256,Āī
ī,ƭ,299,9257,īƭ
ƭ,õ,429,9258,ƭõ
õ,Î,245,9259,õÎ
Î,¯,206,9260,Î¯
¯,³,175,9261,¯³
³,ǁ,179,9262,³ǁ
ǁ,Ĵ,449,9263,ǁĴ
Ĵ,ø,308,9264,Ĵø
øøü,ø,7802,9265,øøüø
øþ,Þ,1462,9266,øþÞ
Þ,À,222,9267,ÞÀ
À,ŏ,192,9268,Àŏ
ŏ,ĉ,335,9269,ŏĉ
ĉ,ý,265,9270,ĉý
ýĀþĂ,ý,5639,9271,ýĀþĂý
ýĀþÿ,þ,2569,9272,ýĀþÿþ
þĀÿÿÿÿ,þ,1449,9273,þĀÿÿÿÿþ
þĀĀ,Ā,723,9274,þĀĀĀ
Ā,Ì,256,9275,ĀÌ
Ìâ,Ŕ,3501,9276,ÌâŔ
Ŕ,þ,340,9277,Ŕþ
þā,ă,795,9278,þāă
ăăĂ,Ă,4172,9279,ăăĂĂ
ĂĂĂ,ă,4377,9280,ĂĂĂă
ăÿ,ā,876,9281,ăÿā
āþþā,ÿ,7281,9282,āþþāÿ
ÿý,á,542,9283,ÿýá
á,,225,9284,á
,¥,130,9285,¥
¥,ÿ,165,9286,¥ÿ
ÿ,Ē,255,9287,ÿĒ
Ē,ċ,274,9288,Ēċ
ċý,í,4082,9289,ċýí
íñ,ĝ,1294,9290,íñĝ
ĝ,ŭ,285,9291,ĝŭ
ŭ,Ŭ,365,9292,ŭŬ
Ŭ,ÿ,364,9293,Ŭÿ
ÿú,ü,2940,9294,ÿúü
üûü,ù,1753,9295,üûüù
ùý,ú,2221,9296,ùýú
úý,ô,1385,9297,úýô
ô¨,ŏ,5622,9298,ô¨ŏ
ŏď,ø,7519,9299,ŏďø
øĄþ,ü,3906,9300,øĄþü
üĄü,Ā,2003,9301,üĄüĀ
Āþÿÿÿ,þ,547,9302,Āþÿÿÿþ
þÿÿÿĀÿþ,Ā,686,9303,þÿÿÿĀÿþĀ
ĀÿĀÿ,ü,606,9304,ĀÿĀÿü
ü,à,252,9305,üà
à,Â,224,9306,àÂ
Â,ĕ,194,9307,Âĕ
ĕ,ī,277,9308,ĕī
ī,þ,299,9309,īþ
þüă,ĉ,5573,9310,þüăĉ
ĉ,Ę,265,9311,ĉĘ
Ę,Ĉ,280,9312,ĘĈ
Ĉă,ü,5249,9313,Ĉăü
üú,ÿ,1681,9314,üúÿ
ÿþû,ÿ,1083,9315,ÿþûÿ
ÿüü,ý,6810,9316,ÿüüý
ýÿþ,Ā,1072,9317,ýÿþĀ
Āÿýþ,ü,4214,9318,Āÿýþü
üýû,þ,1557,9319,üýûþ
þûþ,û,2025,9320,þûþû
ûĀ,ú,1076,9321,ûĀú
úý,Ā,1385,9322,úýĀ
Āüă,č,3792,9323,Āüăč
čĊ,ÿ,1695,9324,čĊÿ
ÿÿÿā,ā,5125,9325,ÿÿÿāā
āü,ú,1567,9326,āüú
úāý,þ,2909,9327,úāýþ
þþāý,ÿ,5638,9328,þþāýÿ
ÿýÿ,ï,4818,9329,ÿýÿï
ï,Ë,239,9330,ïË
Ëï,į,1896,9331,Ëïį
įĞ,û,2599,9332,įĞû
ûĀý,þ,4865,9333,ûĀýþ
þýþþ,þ,7820,9334,þýþþþ
þüÿ,Ā,1380,9335,þüÿĀ
ĀýÿĀ,Ā,1832,9336,ĀýÿĀĀ
ĀĀý,ü,2062,9337,ĀĀýü
üÿü,ü,3314,9338,üÿüü
üĀü,ì,2110,9339,üĀüì
ì,ù,236,9340,ìù
ù,ś,249,9341,ùś
ś,ë,347,9342,śë
ë,,235,9343,ë
,ĵ,149,9344,ĵ
ĵ,Đ,309,9345,ĵĐ
Đÿ,ý,3806,9346,Đÿý
ýāÿü,ċ,2411,9347,ýāÿüċ
ċė,Ā,6588,9348,ċėĀ
ĀþĀýĀ,ā,3827,9349,ĀþĀýĀā
āÿþÿÿ,ÿ,8997,9350,āÿþÿÿÿ
ÿþĀý,Ă,3523,9351,ÿþĀýĂ
Ăû,Ă,860,9352,ĂûĂ
ĂþĀ,à,1177,9353,ĂþĀà
à,¾,224,9354,à¾
¾,Ŝ,190,9355,¾Ŝ
Ŝ,ć,348,9356,Ŝć
ćĀ,ć,1725,9357,ćĀć
ćĂ,Ą,840,9358,ćĂĄ
ĄĄ,Ą,5251,9359,ĄĄĄ
ĄýĀ,ÿ,5668,9360,ĄýĀÿ
ÿÿÿþ,^,660,9361,ÿÿÿþ^
^,²,94,9362,^²
²,Ũ,178,9363,²Ũ
Ũ,Ľ,360,9364,ŨĽ
Ľ,Ĥ,317,9365,ĽĤ
Ĥ,Ï,292,9366,ĤÏ
Ï,V,207,9367,ÏV
V,ÿ,86,9368,Vÿ
ÿýÿÿ,Ā,8154,9369,ÿýÿÿĀ
ĀþĂ,ü,1726,9370,ĀþĂü
üăû,ÿ,1594,9371,üăûÿ
ÿÿĂ,Ń,3498,9372,ÿÿĂŃ
Ń,Ɲ,323,9373,ŃƝ
Ɲ,è,413,9374,Ɲè
è,Ì,232,9375,èÌ
Ì,¨,204,9376,Ì¨
¨,Æ,168,9377,¨Æ
Æ,ǌ,198,9378,Æǌ
ǌĤ,ô,8547,9379,ǌĤô
ôý,ú,3724,9380,ôýú
ú÷,Ā,1859,9381,ú÷Ā
ĀÎ,Ú,3978,9382,ĀÎÚ
Ú,ň,218,9383,Úň
ň,ă,328,9384,ňă
ăÿÿĀ,Ā,1673,9385,ăÿÿĀĀ
Āýÿÿÿÿ,ÿ,9254,9386,Āýÿÿÿÿÿ
ÿÿÿÿĀÿ,ý,535,9387,ÿÿÿÿĀÿý
ýþĂ,ö,4410,9388,ýþĂö
ö,¨,246,9389,ö¨
¨,ō,168,9390,¨ō
ō,Ĕ,333,9391,ōĔ
ĔĂ,Ă,2717,9392,ĔĂĂ
ĂăĀ,Ą,7669,9393,ĂăĀĄ
Ąăā,ă,4375,9394,Ąăāă
ăāāÿ,ÿ,8256,9395,ăāāÿÿ
ÿÿĀÿþÿ,Ñ,2207,9396,ÿÿĀÿþÿÑ
Ñ,²,209,9397,Ñ²
²,È,178,9398,²È
È,â,200,9399,Èâ
â,Ĉ,226,9400,âĈ
Ĉ,ġ,264,9401,Ĉġ
ġ,Ň,289,9402,ġŇ
Ň,Ň,327,9403,ŇŇ
Ň,Ĕ,327,9404,ŇĔ
Ĕ,÷,276,9405,Ĕ÷
÷Ā,þ,4449,9406,÷Āþ
þýû,û,3249,9407,þýûû
ûûú,Ā,8550,9408,ûûúĀ
Āü,¾,1652,9409,Āü¾
¾,ô,190,9410,¾ô
ô,Ń,244,9411,ôŃ
Ń,ÿ,323,9412,Ńÿ
ÿþÿÿÿÿÿÿ,ÿ,3083,9413,ÿþÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿþ,Ā,601,9414,ÿÿÿÿÿÿÿÿþĀ
Āā,ú,1152,9415,Āāú
úĂ,Ā,2690,9416,úĂĀ
Āþ,Þ,526,9417,ĀþÞ
Þ,¾,222,9418,Þ¾
¾,ĝ,190,9419,¾ĝ
ĝ,ġ,285,9420,ĝġ
ġ,Ă,289,9421,ġĂ
Ăû,Ē,860,9422,ĂûĒ
ĒĖ,Ď,1227,9423,ĒĖĎ
Ďþ,þ,6004,9424,Ďþþ
þûý,ý,6869,9425,þûýý
ýÿü,ü,6704,9426,ýÿüü
üýýþ,þ,1754,9427,üýýþþ
þÿÿþÿ,ù,797,9428,þÿÿþÿù
ùÿ,ü,1288,9429,ùÿü
üþû,ý,3206,9430,üþûý
ýûý,ý,1254,9431,ýûýý
ýü,ÿ,702,9432,ýüÿ
ÿăû,û,3519,9433,ÿăûû
ûċ,ď,5299,9434,ûċď
ďĂ,Ā,2307,9435,ďĂĀ
ĀÿÿÿÿÿĀ,ý,1978,9436,ĀÿÿÿÿÿĀý
ýþþý,þ,9218,9437,ýþþýþ
þÿýÿ,ü,7720,9438,þÿýÿü
üþĀ,Ô,1238,9439,üþĀÔ
Ô,Þ,212,9440,ÔÞ
Þ,Ļ,222,9441,ÞĻ
Ļ,ċ,315,9442,Ļċ
ċþ,þ,5714,9443,ċþþ
þüÿ,ý,1380,9444,þüÿý
ýþý,ÿ,3355,9445,ýþýÿ
ÿüĀÿ,þ,5086,9446,ÿüĀÿþ
þĀÿþÿþ,ü,3246,9447,þĀÿþÿþü
üüÿ,ü,1473,9448,üüÿü
üý,ù,1292,9449,üýù
ù,Ý,249,9450,ùÝ
Ý,Ť,221,9451,ÝŤ
Ť,ê,356,9452,Ťê
ê,,234,9453,ê
,Ĺ,157,9454,Ĺ
Ĺ,Č,313,9455,ĹČ
Č,þ,268,9456,Čþ
þþĀ,Ā,602,9457,þþĀĀ
Āý,ċ,653,9458,Āýċ
ċ,ĕ,267,9459,ċĕ
ĕā,þ,1830,9460,ĕāþ
þĀýĀÿ,ÿ,9113,9461,þĀýĀÿÿ
ÿÿÿÿĀÿþ,þ,4190,9462,ÿÿÿÿĀÿþþ
þĂû,ā,6388,9463,þĂûā
āþā,ç,3564,9464,āþāç
ç,¸,231,9465,ç¸
¸,Ŗ,184,9466,¸Ŗ
Ŗ,Č,342,9467,ŖČ
Čÿ,Ć,2705,9468,ČÿĆ
ĆăĄĄ,Ą,8076,9469,ĆăĄĄĄ
ĄĀü,ā,3135,9470,ĄĀüā
āĀþÿ,v,7772,9471,āĀþÿv
v,,118,9472,v
,š,148,9473,š
š,ļ,353,9474,šļ
ļ,į,316,9475,ļį
į,í,303,9476,įí
í,I,237,9477,íI
I,î,73,9478,Iî
î,Ă,238,9479,îĂ
Ăüÿÿ,ā,8306,9480,Ăüÿÿā
āýĀ,þ,1538,9481,āýĀþ
þÿāþÿ,ŵ,7381,9482,þÿāþÿŵ
ŵ,ũ,373,9483,ŵũ
ũ,ä,361,9484,ũä
ä,Ç,228,9485,äÇ
Ç«,Û,3987,9486,Ç«Û
Û,ǔ,219,9487,Ûǔ
ǔ,Č,468,9488,ǔČ
Čù,ú,9049,9489,Čùú
úû,ú,1202,9490,úûú
úĀ,¾,949,9491,úĀ¾
¾,ò,190,9492,¾ò
ò,Ł,242,9493,òŁ
Ł,ā,321,9494,Łā
āÿÿÿĀ,þ,1507,9495,āÿÿÿĀþ
þÿþÿÿĀÿ,ÿ,7157,9496,þÿþÿÿĀÿÿ
ÿþÿĂ,û,7182,9497,ÿþÿĂû
ûĀĀÿ,Ç,4816,9498,ûĀĀÿÇ
Ç,ï,199,9499,Çï
ï,Ő,239,9500,ïŐ
Ő,ø,336,9501,Őø
øĆ,Ā,5223,9502,øĆĀ
ĀĆ,Ā,2590,9503,ĀĆĀ
Āą,ÿ,3573,9504,Āąÿ
ÿĂ,ā,4045,9505,ÿĂā
āĂĀÿ,ÿ,2950,9506,āĂĀÿÿ
ÿāþ,ü,2310,9507,ÿāþü
üĂĀÿ,ÿ,966,9508,üĂĀÿÿ
ÿÿÿÿü,ă,5612,9509,ÿÿÿÿüă
ăúý,þ,6458,9510,ăúýþ
þø,Ā,827,9511,þøĀ
Āö,Ā,4384,9512,ĀöĀ
Āù,ā,1048,9513,Āùā
ā,ô,257,9514,āô
ôÿ,¢,9170,9515,ôÿ¢
¢,ň,162,9516,¢ň
ň,đ,328,9517,ňđ
đ,ÿ,273,9518,đÿ
